config_version,max_output_tokens,temperature,bank_source,question_id,subject,domain,difficulty,model_id,backend,model_name,trial_index,collection_timestamp,predicted_letter,correct_letter,is_correct,confidence,parse_ok,internal_prob_answer,internal_prob_note,call_cost_usd,input_tokens,output_tokens
v2,1024,0.3,original_180,q0085,us_foreign_policy,Social_Science,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,4,2026-07-16T18:18:31.215218+00:00,C,C,True,75,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.00019700000000000002,132,13
v2,1024,0.3,original_180,q0086,professional_psychology,Social_Science,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,0,2026-07-16T18:18:32.911479+00:00,D,D,True,92,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000203,138,13
v2,1024,0.3,original_180,q0086,professional_psychology,Social_Science,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,1,2026-07-16T18:18:34.573692+00:00,D,D,True,92,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000203,138,13
v2,1024,0.3,original_180,q0086,professional_psychology,Social_Science,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,2,2026-07-16T18:18:36.621590+00:00,D,D,True,92,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000203,138,13
v2,1024,0.3,original_180,q0086,professional_psychology,Social_Science,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,3,2026-07-16T18:18:38.504322+00:00,D,D,True,92,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000203,138,13
v2,1024,0.3,original_180,q0086,professional_psychology,Social_Science,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,4,2026-07-16T18:18:40.207289+00:00,D,D,True,92,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000203,138,13
v2,1024,0.3,original_180,q0087,professional_psychology,Social_Science,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,0,2026-07-16T18:18:41.947400+00:00,C,C,True,92,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000199,134,13
v2,1024,0.3,original_180,q0087,professional_psychology,Social_Science,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,1,2026-07-16T18:18:43.682394+00:00,C,C,True,92,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000199,134,13
v2,1024,0.3,original_180,q0087,professional_psychology,Social_Science,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,2,2026-07-16T18:18:45.385626+00:00,C,C,True,92,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000199,134,13
v2,1024,0.3,original_180,q0087,professional_psychology,Social_Science,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,3,2026-07-16T18:18:47.068770+00:00,C,C,True,92,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000199,134,13
v2,1024,0.3,original_180,q0087,professional_psychology,Social_Science,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,4,2026-07-16T18:18:48.911836+00:00,C,C,True,92,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000199,134,13
v2,1024,0.3,original_180,q0088,professional_psychology,Social_Science,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,0,2026-07-16T18:18:53.639251+00:00,C,C,True,92,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.001958,223,347
v2,1024,0.3,original_180,q0088,professional_psychology,Social_Science,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,1,2026-07-16T18:18:58.447076+00:00,C,C,True,92,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.001908,223,337
v2,1024,0.3,original_180,q0088,professional_psychology,Social_Science,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,2,2026-07-16T18:19:03.088930+00:00,C,C,True,92,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.001948,223,345
v2,1024,0.3,original_180,q0088,professional_psychology,Social_Science,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,3,2026-07-16T18:19:07.754226+00:00,C,C,True,92,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.001978,223,351
v2,1024,0.3,original_180,q0088,professional_psychology,Social_Science,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,4,2026-07-16T18:19:12.464585+00:00,C,C,True,92,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.0019129999999999998,223,338
v2,1024,0.3,original_180,q0089,high_school_macroeconomics,Social_Science,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,0,2026-07-16T18:19:14.101876+00:00,D,D,True,92,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.00018800000000000002,123,13
v2,1024,0.3,original_180,q0089,high_school_macroeconomics,Social_Science,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,1,2026-07-16T18:19:16.027052+00:00,D,D,True,92,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.00018800000000000002,123,13
v2,1024,0.3,original_180,q0089,high_school_macroeconomics,Social_Science,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,2,2026-07-16T18:19:17.753988+00:00,D,D,True,92,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.00018800000000000002,123,13
v2,1024,0.3,original_180,q0089,high_school_macroeconomics,Social_Science,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,3,2026-07-16T18:19:19.631112+00:00,D,D,True,92,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.00018800000000000002,123,13
v2,1024,0.3,original_180,q0089,high_school_macroeconomics,Social_Science,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,4,2026-07-16T18:19:21.397399+00:00,D,D,True,92,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.00018800000000000002,123,13
v2,1024,0.3,original_180,q0090,high_school_macroeconomics,Social_Science,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,0,2026-07-16T18:19:23.523370+00:00,C,C,True,95,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.00020899999999999998,144,13
v2,1024,0.3,original_180,q0090,high_school_macroeconomics,Social_Science,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,1,2026-07-16T18:19:25.560332+00:00,C,C,True,92,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.00020899999999999998,144,13
v2,1024,0.3,original_180,q0090,high_school_macroeconomics,Social_Science,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,2,2026-07-16T18:19:27.313878+00:00,C,C,True,92,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.00020899999999999998,144,13
v2,1024,0.3,original_180,q0090,high_school_macroeconomics,Social_Science,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,3,2026-07-16T18:19:29.256672+00:00,C,C,True,95,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.00020899999999999998,144,13
v2,1024,0.3,original_180,q0090,high_school_macroeconomics,Social_Science,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,4,2026-07-16T18:19:31.073664+00:00,C,C,True,95,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.00020899999999999998,144,13
v2,1024,0.3,original_180,q0091,us_foreign_policy,Social_Science,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,0,2026-07-16T18:19:32.892282+00:00,B,B,True,92,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.00021099999999999998,146,13
